layer,tokens,time_us
rotary_emb,2048,16.864
o_proj,2048,273.506
layernorm,2048,36.16
gate_up_proj,2048,1276.842
act_fn,2048,114.177
down_proj,2048,641.893
layernorm,2048,16.833
qkv_proj,2048,409.571
qk_norm,2048,35.009
qk_norm,2048,10.527
rotary_emb,2048,16.736
o_proj,2048,271.234
layernorm,2048,35.264
gate_up_proj,2048,1277.898
act_fn,2048,114.401
down_proj,2048,642.117
layernorm,2048,17.088
qkv_proj,2048,409.219
qk_norm,2048,34.784
qk_norm,2048,10.24
rotary_emb,2048,16.639
o_proj,2048,272.803
layernorm,2048,34.528
gate_up_proj,2048,1278.474
act_fn,2048,114.689
down_proj,2048,641.381
layernorm,2048,17.152
qkv_proj,2048,410.019
qk_norm,2048,34.944
qk_norm,2048,10.4
rotary_emb,2048,16.608
o_proj,2048,275.107
layernorm,2048,34.945
gate_up_proj,2048,1276.138
act_fn,2048,114.433
down_proj,2048,641.989
layernorm,2048,16.192
qkv_proj,2048,408.931
qk_norm,2048,34.88
qk_norm,2048,10.465
rotary_emb,2048,16.736
o_proj,2048,270.914
layernorm,2048,36.48
gate_up_proj,2048,1277.322
act_fn,2048,115.233
down_proj,2048,641.317
layernorm,2048,16.992
qkv_proj,2048,410.179
qk_norm,2048,35.009
qk_norm,2048,10.623
rotary_emb,2048,16.736
o_proj,2048,271.587
layernorm,2048,34.88
gate_up_proj,2048,1276.874
act_fn,2048,114.209
down_proj,2048,641.221
layernorm,2048,16.832
qkv_proj,2048,409.315
qk_norm,2048,34.688
qk_norm,2048,10.528
rotary_emb,2048,16.769
o_proj,2048,272.546
layernorm,2048,34.944
gate_up_proj,2048,1276.074
act_fn,2048,114.689
down_proj,2048,641.381
layernorm,2048,16.64
qkv_proj,2048,409.891
qk_norm,2048,34.88
qk_norm,2048,10.56
rotary_emb,2048,16.736
o_proj,2048,273.379
layernorm,2048,36.256
gate_up_proj,2048,1277.482
act_fn,2048,114.337
down_proj,2048,643.461
layernorm,2048,16.48
qkv_proj,2048,409.955
qk_norm,2048,35.008
qk_norm,2048,10.688
rotary_emb,2048,16.64
o_proj,2048,273.954
layernorm,2048,34.657
gate_up_proj,2048,1278.09
act_fn,2048,114.529
down_proj,2048,642.885
layernorm,2048,16.704
qkv_proj,2048,408.835
qk_norm,2048,34.88
qk_norm,2048,10.721
rotary_emb,2048,16.64
o_proj,2048,270.979
layernorm,2048,35.648
gate_up_proj,2048,1275.722
act_fn,2048,114.305
down_proj,2048,640.741
layernorm,2048,16.416
qkv_proj,2048,409.731
qk_norm,2048,34.945
qk_norm,2048,10.305
rotary_emb,2048,16.704
o_proj,2048,272.129
layernorm,2048,34.304
gate_up_proj,2048,1278.346
act_fn,2048,114.337
down_proj,2048,643.269
layernorm,2048,17.088
qkv_proj,2048,408.835
qk_norm,2048,34.689
qk_norm,2048,10.273
rotary_emb,2048,16.8
o_proj,2048,271.107
layernorm,2048,35.904
gate_up_proj,2048,1277.034
act_fn,2048,115.009
down_proj,2048,641.8929999999999
layernorm,2048,16.832
qkv_proj,2048,408.259
qk_norm,2048,34.849
qk_norm,2048,10.368
rotary_emb,2048,16.672
o_proj,2048,272.483
layernorm,2048,35.36
gate_up_proj,2048,1196.713
act_fn,2048,114.433
down_proj,2048,587.045
layernorm,2048,16.352
qkv_proj,2048,373.667
qk_norm,2048,32.096
qk_norm,2048,10.304
rotary_emb,2048,15.2
o_proj,2048,249.538
layernorm,2048,35.296
gate_up_proj,2048,1167.465
act_fn,2048,114.465
down_proj,2048,587.109
layernorm,2048,16.288
qkv_proj,2048,373.699
qk_norm,2048,32.096
qk_norm,2048,10.144
rotary_emb,2048,15.456
o_proj,2048,247.906
layernorm,2048,35.712
gate_up_proj,2048,1168.297
act_fn,2048,114.593
down_proj,2048,586.6289999999999
layernorm,2048,16.064
qkv_proj,2048,374.659
qk_norm,2048,32.128
qk_norm,2048,10.272
rotary_emb,2048,15.265
o_proj,2048,246.658
layernorm,2048,35.008
gate_up_proj,2048,1167.337
act_fn,2048,114.209
down_proj,2048,585.957
layernorm,2048,17.088
qkv_proj,2048,373.987
qk_norm,2048,31.904
qk_norm,2048,9.984
rotary_emb,2048,15.296
o_proj,2048,249.57
layernorm,2048,34.528
gate_up_proj,2048,1168.105
act_fn,2048,114.273
down_proj,2048,588.837
layernorm,2048,16.736
qkv_proj,2048,374.275
qk_norm,2048,32.16
qk_norm,2048,10.144
rotary_emb,2048,15.264
o_proj,2048,248.834
layernorm,2048,34.688
gate_up_proj,2048,1167.369
act_fn,2048,114.401
down_proj,2048,588.2289999999999
layernorm,2048,16.128
qkv_proj,2048,374.019
qk_norm,2048,31.84
qk_norm,2048,10.208
rotary_emb,2048,15.264
o_proj,2048,249.25
layernorm,2048,35.072
gate_up_proj,2048,1167.593
act_fn,2048,114.273
down_proj,2048,587.8449999999999
final_layernorm,2048,16.096
embedding,2048,7.4559999999999995
layernorm,2048,7.616
qkv_proj,2048,375.939
qk_norm,2048,33.824
qk_norm,2048,10.688
rotary_emb,2048,15.296
o_proj,2048,248.29
layernorm,2048,32.64
gate_up_proj,2048,1168.745
act_fn,2048,114.401
down_proj,2048,587.7810000000001
layernorm,2048,16.544
qkv_proj,2048,374.595
qk_norm,2048,31.968
qk_norm,2048,10.336
rotary_emb,2048,15.169
o_proj,2048,249.09
layernorm,2048,34.817
gate_up_proj,2048,1168.074
act_fn,2048,114.338
down_proj,2048,585.9250000000001
layernorm,2048,16.192
qkv_proj,2048,373.795
qk_norm,2048,31.968
qk_norm,2048,10.497
rotary_emb,2048,15.233
o_proj,2048,248.93
layernorm,2048,35.841
gate_up_proj,2048,1167.081
act_fn,2048,114.432
down_proj,2048,586.628
layernorm,2048,16.256
qkv_proj,2048,374.019
qk_norm,2048,31.936
qk_norm,2048,10.111
rotary_emb,2048,15.265
o_proj,2048,247.298
layernorm,2048,35.2
gate_up_proj,2048,1166.505
act_fn,2048,114.144
down_proj,2048,586.052
layernorm,2048,16.448
qkv_proj,2048,374.211
qk_norm,2048,31.84
qk_norm,2048,10.273
rotary_emb,2048,15.296
o_proj,2048,248.13
layernorm,2048,35.52
gate_up_proj,2048,1167.721
act_fn,2048,114.657
down_proj,2048,587.1089999999999
layernorm,2048,16.608
qkv_proj,2048,374.051
qk_norm,2048,31.969
qk_norm,2048,10.112
rotary_emb,2048,15.297
o_proj,2048,249.186
layernorm,2048,35.392
gate_up_proj,2048,1166.377
act_fn,2048,115.073
down_proj,2048,586.34
layernorm,2048,16.321
qkv_proj,2048,374.851
qk_norm,2048,32.192
qk_norm,2048,10.016
rotary_emb,2048,15.392
o_proj,2048,247.81
layernorm,2048,35.328
gate_up_proj,2048,1164.617
act_fn,2048,114.241
down_proj,2048,584.356
layernorm,2048,16.545
qkv_proj,2048,372.899
qk_norm,2048,32.032
qk_norm,2048,10.112
rotary_emb,2048,15.2
o_proj,2048,247.426
layernorm,2048,35.393
gate_up_proj,2048,1165.225
act_fn,2048,114.145
down_proj,2048,586.276
layernorm,2048,16.0
qkv_proj,2048,373.155
qk_norm,2048,31.839
qk_norm,2048,10.304
rotary_emb,2048,15.136
o_proj,2048,248.386
layernorm,2048,35.265
gate_up_proj,2048,1165.289
act_fn,2048,114.432
down_proj,2048,585.924
layernorm,2048,16.032
qkv_proj,2048,372.93
qk_norm,2048,31.841
qk_norm,2048,10.497
rotary_emb,2048,15.264
o_proj,2048,249.154
layernorm,2048,34.528
gate_up_proj,2048,1165.257
act_fn,2048,114.401
down_proj,2048,585.572
layernorm,2048,16.224
qkv_proj,2048,373.282
qk_norm,2048,31.873
qk_norm,2048,9.76
rotary_emb,2048,15.297
o_proj,2048,249.218
layernorm,2048,35.361
gate_up_proj,2048,1164.905
act_fn,2048,114.145
down_proj,2048,585.636
layernorm,2048,16.224
qkv_proj,2048,373.346
qk_norm,2048,31.808
qk_norm,2048,9.953
rotary_emb,2048,15.264
o_proj,2048,247.49
layernorm,2048,34.304
gate_up_proj,2048,1167.785
act_fn,2048,114.497
down_proj,2048,584.419
layernorm,2048,16.192
qkv_proj,2048,373.507
qk_norm,2048,32.128
qk_norm,2048,10.016
rotary_emb,2048,15.329
o_proj,2048,246.882
layernorm,2048,34.784
gate_up_proj,2048,1164.81
act_fn,2048,114.176
down_proj,2048,584.6129999999999
layernorm,2048,16.032
qkv_proj,2048,372.419
qk_norm,2048,32.0
qk_norm,2048,10.113
rotary_emb,2048,15.297
o_proj,2048,249.538
layernorm,2048,35.36
gate_up_proj,2048,1166.634
act_fn,2048,114.368
down_proj,2048,584.8679999999999
layernorm,2048,16.32
qkv_proj,2048,373.315
qk_norm,2048,31.712
qk_norm,2048,10.016
rotary_emb,2048,15.168
o_proj,2048,249.698
layernorm,2048,34.624
gate_up_proj,2048,1167.21
act_fn,2048,114.369
down_proj,2048,584.773
layernorm,2048,15.808
qkv_proj,2048,372.643
qk_norm,2048,31.968
qk_norm,2048,10.144
rotary_emb,2048,15.392
o_proj,2048,248.738
layernorm,2048,35.424
gate_up_proj,2048,1164.553
act_fn,2048,114.337
down_proj,2048,585.1569999999999
layernorm,2048,16.288
qkv_proj,2048,372.163
qk_norm,2048,31.744
qk_norm,2048,10.112
rotary_emb,2048,15.168
o_proj,2048,247.074
layernorm,2048,34.88
gate_up_proj,2048,1163.177
act_fn,2048,114.145
down_proj,2048,584.581
layernorm,2048,16.128
qkv_proj,2048,372.707
qk_norm,2048,31.968
qk_norm,2048,10.496
rotary_emb,2048,15.264
o_proj,2048,250.914
layernorm,2048,34.144
gate_up_proj,2048,1166.505
act_fn,2048,114.049
down_proj,2048,584.8689999999999
layernorm,2048,16.224
qkv_proj,2048,373.475
qk_norm,2048,31.808
qk_norm,2048,10.336
rotary_emb,2048,15.2
o_proj,2048,246.082
layernorm,2048,35.104
gate_up_proj,2048,1164.713
act_fn,2048,114.177
down_proj,2048,585.2199999999999
layernorm,2048,16.256
qkv_proj,2048,372.547
qk_norm,2048,31.84
qk_norm,2048,10.144
rotary_emb,2048,15.232
o_proj,2048,247.619
layernorm,2048,34.529
gate_up_proj,2048,1164.457
act_fn,2048,114.241
down_proj,2048,585.284
layernorm,2048,16.224
qkv_proj,2048,372.994
qk_norm,2048,32.065
qk_norm,2048,9.984
rotary_emb,2048,15.264
o_proj,2048,247.97
layernorm,2048,34.849
gate_up_proj,2048,1165.193
act_fn,2048,114.913
down_proj,2048,584.452
layernorm,2048,17.217
qkv_proj,2048,373.859
qk_norm,2048,32.001
qk_norm,2048,10.24
rotary_emb,2048,15.36
o_proj,2048,247.266
layernorm,2048,34.784
gate_up_proj,2048,1168.745
act_fn,2048,114.209
down_proj,2048,587.237
layernorm,2048,16.225
qkv_proj,2048,374.691
qk_norm,2048,32.0
qk_norm,2048,10.24
rotary_emb,2048,15.264
o_proj,2048,248.195
layernorm,2048,34.401
gate_up_proj,2048,1168.521
act_fn,2048,114.528
down_proj,2048,588.0039999999999
layernorm,2048,16.576
qkv_proj,2048,374.562
qk_norm,2048,32.128
qk_norm,2048,10.272
rotary_emb,2048,15.424
o_proj,2048,250.273
layernorm,2048,34.241
gate_up_proj,2048,1169.769
act_fn,2048,113.889
down_proj,2048,587.108
layernorm,2048,16.833
qkv_proj,2048,374.146
qk_norm,2048,32.032
qk_norm,2048,10.368
rotary_emb,2048,15.328
o_proj,2048,249.409
layernorm,2048,35.393
gate_up_proj,2048,1167.945
act_fn,2048,114.209
down_proj,2048,588.004
layernorm,2048,16.031
qkv_proj,2048,374.819
qk_norm,2048,32.128
qk_norm,2048,10.272
rotary_emb,2048,15.36
o_proj,2048,248.641
layernorm,2048,34.337
gate_up_proj,2048,1169.609
act_fn,2048,114.657
down_proj,2048,588.388
layernorm,2048,16.129
qkv_proj,2048,373.956
qk_norm,2048,32.289
qk_norm,2048,10.112
rotary_emb,2048,15.296
o_proj,2048,248.483
layernorm,2048,34.881
gate_up_proj,2048,1170.153
act_fn,2048,114.465
down_proj,2048,587.46
layernorm,2048,16.224
qkv_proj,2048,374.819
qk_norm,2048,32.033
qk_norm,2048,9.984
rotary_emb,2048,15.392
o_proj,2048,247.457
layernorm,2048,34.592
gate_up_proj,2048,1170.089
act_fn,2048,114.497
down_proj,2048,587.8760000000001
layernorm,2048,16.288
qkv_proj,2048,374.115
qk_norm,2048,31.808
qk_norm,2048,9.984
rotary_emb,2048,15.2
o_proj,2048,247.459
layernorm,2048,35.041
gate_up_proj,2048,1168.393
act_fn,2048,114.241
down_proj,2048,584.6759999999999
layernorm,2048,16.383
qkv_proj,2048,373.602
qk_norm,2048,31.937
qk_norm,2048,10.176
rotary_emb,2048,15.424
o_proj,2048,246.914
layernorm,2048,34.849
gate_up_proj,2048,1169.961
act_fn,2048,114.305
down_proj,2048,586.149
layernorm,2048,16.224
qkv_proj,2048,373.092
qk_norm,2048,31.905
qk_norm,2048,10.656
rotary_emb,2048,15.296
o_proj,2048,250.402
layernorm,2048,35.233
gate_up_proj,2048,1176.457
act_fn,2048,114.624
down_proj,2048,590.4050000000001
layernorm,2048,16.544
qkv_proj,2048,377.283
qk_norm,2048,32.064
qk_norm,2048,10.112
rotary_emb,2048,15.424
o_proj,2048,252.546
layernorm,2048,35.201
gate_up_proj,2048,1175.273
act_fn,2048,114.21
down_proj,2048,590.693
layernorm,2048,16.16
qkv_proj,2048,375.907
qk_norm,2048,32.16
qk_norm,2048,10.335
rotary_emb,2048,15.36
o_proj,2048,249.826
layernorm,2048,35.968
gate_up_proj,2048,1170.44
act_fn,2048,114.881
down_proj,2048,586.47
layernorm,2048,16.544
qkv_proj,2048,374.435
qk_norm,2048,32.192
qk_norm,2048,10.016
rotary_emb,2048,15.329
o_proj,2048,248.578
layernorm,2048,34.528
gate_up_proj,2048,1169.577
act_fn,2048,114.849
down_proj,2048,587.844
layernorm,2048,16.064
qkv_proj,2048,375.363
qk_norm,2048,32.096
qk_norm,2048,10.048
rotary_emb,2048,15.296
o_proj,2048,247.714
layernorm,2048,35.393
gate_up_proj,2048,1167.497
act_fn,2048,114.017
down_proj,2048,587.396
layernorm,2048,16.224
qkv_proj,2048,374.819
qk_norm,2048,32.224
qk_norm,2048,10.112
rotary_emb,2048,15.425
o_proj,2048,248.034
layernorm,2048,34.592
gate_up_proj,2048,1170.25
act_fn,2048,114.689
down_proj,2048,587.429
final_layernorm,2048,16.352
embedding,2048,7.52
layernorm,2048,7.745
qkv_proj,2048,376.034
qk_norm,2048,33.505
qk_norm,2048,10.912
rotary_emb,2048,15.296
o_proj,2048,250.85
layernorm,2048,33.025
gate_up_proj,2048,1171.305
act_fn,2048,114.337
down_proj,2048,586.597
layernorm,2048,15.969
qkv_proj,2048,375.074
qk_norm,2048,31.969
qk_norm,2048,10.272
rotary_emb,2048,15.296
o_proj,2048,249.218
layernorm,2048,34.88
gate_up_proj,2048,1168.169
act_fn,2048,113.985
down_proj,2048,586.788
layernorm,2048,16.065
qkv_proj,2048,374.019
qk_norm,2048,32.193
qk_norm,2048,10.528
rotary_emb,2048,15.072
o_proj,2048,247.49
layernorm,2048,35.169
gate_up_proj,2048,1169.289
act_fn,2048,114.113
down_proj,2048,587.236
layernorm,2048,16.033
qkv_proj,2048,374.594
qk_norm,2048,32.192
qk_norm,2048,10.144
rotary_emb,2048,15.36
o_proj,2048,248.13
layernorm,2048,35.52
gate_up_proj,2048,1170.185
act_fn,2048,114.433
down_proj,2048,590.0519999999999
layernorm,2048,16.256
qkv_proj,2048,374.531
qk_norm,2048,32.129
qk_norm,2048,10.208
rotary_emb,2048,15.168
o_proj,2048,247.745
layernorm,2048,34.945
gate_up_proj,2048,1168.489
act_fn,2048,114.369
down_proj,2048,586.853
layernorm,2048,16.257
qkv_proj,2048,373.954
qk_norm,2048,31.904
qk_norm,2048,10.112
rotary_emb,2048,15.424
o_proj,2048,249.761
layernorm,2048,34.913
gate_up_proj,2048,1168.361
act_fn,2048,114.657
down_proj,2048,587.1719999999999
layernorm,2048,16.576
qkv_proj,2048,374.979
qk_norm,2048,32.0
qk_norm,2048,10.016
rotary_emb,2048,15.264
o_proj,2048,247.042
layernorm,2048,35.329
gate_up_proj,2048,1170.281
act_fn,2048,114.465
down_proj,2048,589.221
layernorm,2048,15.905
qkv_proj,2048,374.403
qk_norm,2048,32.096
qk_norm,2048,10.304
rotary_emb,2048,15.328
o_proj,2048,248.035
layernorm,2048,35.2
gate_up_proj,2048,1169.417
act_fn,2048,114.209
down_proj,2048,588.197
layernorm,2048,16.064
qkv_proj,2048,374.5
qk_norm,2048,31.84
qk_norm,2048,10.112
rotary_emb,2048,15.072
o_proj,2048,250.53
layernorm,2048,35.041
gate_up_proj,2048,1169.513
act_fn,2048,113.953
down_proj,2048,588.164
layernorm,2048,16.416
qkv_proj,2048,375.234
qk_norm,2048,32.0
qk_norm,2048,10.272
rotary_emb,2048,15.36
o_proj,2048,247.875
layernorm,2048,34.176
gate_up_proj,2048,1170.409
act_fn,2048,113.985
down_proj,2048,586.692
layernorm,2048,16.16
qkv_proj,2048,374.691
qk_norm,2048,32.065
qk_norm,2048,10.144
rotary_emb,2048,15.296
o_proj,2048,246.849
layernorm,2048,35.072
gate_up_proj,2048,1171.369
act_fn,2048,114.305
down_proj,2048,588.357
layernorm,2048,16.129
qkv_proj,2048,374.499
qk_norm,2048,32.064
qk_norm,2048,10.08
rotary_emb,2048,15.328
o_proj,2048,248.77
layernorm,2048,34.976
gate_up_proj,2048,1175.241
act_fn,2048,114.305
down_proj,2048,590.0840000000001
layernorm,2048,16.609
qkv_proj,2048,375.011
qk_norm,2048,32.096
qk_norm,2048,10.048
rotary_emb,2048,15.36
o_proj,2048,251.043
layernorm,2048,34.976
gate_up_proj,2048,1177.065
act_fn,2048,114.337
down_proj,2048,589.317
layernorm,2048,16.096
qkv_proj,2048,376.707
qk_norm,2048,32.192
qk_norm,2048,10.016
rotary_emb,2048,15.52
o_proj,2048,250.082
layernorm,2048,34.88
gate_up_proj,2048,1177.065
act_fn,2048,114.273
down_proj,2048,590.597
layernorm,2048,16.192
qkv_proj,2048,375.747
qk_norm,2048,31.872
qk_norm,2048,10.4
rotary_emb,2048,15.328
o_proj,2048,248.578
layernorm,2048,35.168
gate_up_proj,2048,1174.441
act_fn,2048,113.985
down_proj,2048,589.125
layernorm,2048,16.256
qkv_proj,2048,375.747
qk_norm,2048,32.288
qk_norm,2048,10.112
rotary_emb,2048,15.52
o_proj,2048,250.082
layernorm,2048,35.136
gate_up_proj,2048,1174.218
act_fn,2048,114.08
down_proj,2048,589.668
layernorm,2048,15.968
qkv_proj,2048,375.907
qk_norm,2048,32.128
qk_norm,2048,10.528
rotary_emb,2048,15.361
o_proj,2048,249.442
layernorm,2048,35.392
gate_up_proj,2048,1174.249
act_fn,2048,114.433
down_proj,2048,590.2769999999999
layernorm,2048,15.968
qkv_proj,2048,375.651
qk_norm,2048,32.256
qk_norm,2048,10.305
rotary_emb,2048,15.392
o_proj,2048,249.25
layernorm,2048,35.008
gate_up_proj,2048,1178.122
act_fn,2048,114.464
down_proj,2048,592.901
layernorm,2048,16.224
qkv_proj,2048,377.987
qk_norm,2048,32.129
qk_norm,2048,10.208
rotary_emb,2048,15.424
o_proj,2048,253.314
layernorm,2048,34.785
gate_up_proj,2048,1178.601
act_fn,2048,114.465
down_proj,2048,591.62
layernorm,2048,16.96
qkv_proj,2048,377.315
qk_norm,2048,32.192
qk_norm,2048,10.08
rotary_emb,2048,15.424
o_proj,2048,250.306
layernorm,2048,34.752
gate_up_proj,2048,1179.466
act_fn,2048,114.592
down_proj,2048,593.413
layernorm,2048,16.512
qkv_proj,2048,378.371
qk_norm,2048,32.448
qk_norm,2048,10.145
rotary_emb,2048,15.456
o_proj,2048,253.154
layernorm,2048,34.337
gate_up_proj,2048,1179.24
act_fn,2048,114.561
down_proj,2048,593.125
layernorm,2048,16.448
qkv_proj,2048,376.547
qk_norm,2048,32.288
qk_norm,2048,10.176
rotary_emb,2048,15.456
o_proj,2048,250.562
layernorm,2048,35.199
gate_up_proj,2048,1178.729
act_fn,2048,114.401
down_proj,2048,591.812
layernorm,2048,16.511
qkv_proj,2048,378.146
qk_norm,2048,32.257
qk_norm,2048,10.144
rotary_emb,2048,15.424
o_proj,2048,251.938
layernorm,2048,33.729
gate_up_proj,2048,1181.449
act_fn,2048,114.369
down_proj,2048,592.26
layernorm,2048,16.16
qkv_proj,2048,377.283
qk_norm,2048,32.256
qk_norm,2048,10.176
rotary_emb,2048,15.584
o_proj,2048,251.01
layernorm,2048,34.113
gate_up_proj,2048,1179.849
act_fn,2048,115.073
down_proj,2048,592.197
layernorm,2048,16.416
qkv_proj,2048,377.763
qk_norm,2048,32.256
qk_norm,2048,10.272
rotary_emb,2048,15.424
o_proj,2048,249.538
layernorm,2048,34.72
gate_up_proj,2048,1180.009
act_fn,2048,114.624
down_proj,2048,592.069
layernorm,2048,16.16
qkv_proj,2048,377.059
qk_norm,2048,32.32
qk_norm,2048,10.176
rotary_emb,2048,15.456
o_proj,2048,250.658
layernorm,2048,34.081
gate_up_proj,2048,1180.008
act_fn,2048,114.273
down_proj,2048,591.204
layernorm,2048,16.32
qkv_proj,2048,377.507
qk_norm,2048,32.321
qk_norm,2048,10.144
rotary_emb,2048,15.359
o_proj,2048,252.002
layernorm,2048,35.809
gate_up_proj,2048,1176.169
act_fn,2048,114.113
down_proj,2048,589.86
layernorm,2048,16.224
qkv_proj,2048,376.355
qk_norm,2048,32.033
qk_norm,2048,10.144
rotary_emb,2048,15.52
o_proj,2048,250.882
layernorm,2048,34.272
gate_up_proj,2048,1176.777
act_fn,2048,114.433
down_proj,2048,590.404
layernorm,2048,16.128
qkv_proj,2048,377.602
qk_norm,2048,31.809
qk_norm,2048,9.92
rotary_emb,2048,15.424
o_proj,2048,249.089
layernorm,2048,35.425
gate_up_proj,2048,1178.633
act_fn,2048,114.433
down_proj,2048,590.2769999999999
layernorm,2048,16.0
qkv_proj,2048,377.219
qk_norm,2048,32.353
qk_norm,2048,10.112
rotary_emb,2048,15.392
o_proj,2048,250.338
layernorm,2048,35.36
gate_up_proj,2048,1175.817
act_fn,2048,113.825
down_proj,2048,591.237
layernorm,2048,16.128
qkv_proj,2048,377.411
qk_norm,2048,32.32
qk_norm,2048,10.112
rotary_emb,2048,15.456
o_proj,2048,248.482
layernorm,2048,35.328
gate_up_proj,2048,1174.185
act_fn,2048,113.857
down_proj,2048,589.445
layernorm,2048,16.224
qkv_proj,2048,375.523
qk_norm,2048,32.48
qk_norm,2048,10.208
rotary_emb,2048,15.36
o_proj,2048,248.162
layernorm,2048,34.464
gate_up_proj,2048,1173.577
act_fn,2048,114.401
down_proj,2048,590.149
layernorm,2048,16.704
qkv_proj,2048,377.155
qk_norm,2048,32.064
qk_norm,2048,10.336
rotary_emb,2048,15.296
o_proj,2048,248.578
layernorm,2048,35.744
gate_up_proj,2048,1175.337
act_fn,2048,114.433
down_proj,2048,589.477
layernorm,2048,17.312
qkv_proj,2048,376.387
qk_norm,2048,32.384
qk_norm,2048,10.209
rotary_emb,2048,15.359
o_proj,2048,251.682
layernorm,2048,34.784
gate_up_proj,2048,1173.769
act_fn,2048,113.953
down_proj,2048,591.462
layernorm,2048,16.224
qkv_proj,2048,376.995
qk_norm,2048,32.065
